StudentId,Contagem
20567884,5
20568386,10
2056853,5
2056877,5
20569405,4
2056983,5
20570467,5
20570899,6
2057146,5
20572957,7
20575292,5
20576570,6
20578353,5
20580235,7
20580808,6
20580911,6
20580953,5
20581452,6
20587191,4
20588468,4
20590244,5
20591316,5
20591580,5
20595234,6
20595366,4
20596337,5
20598934,5
20599353,5
20600324,7
20600356,9
20600746,6
20601940,5
20603613,7
20604231,6
2060860,9
20610789,5
20611233,5
20611857,6
20611877,5
2061218,7
20615246,5
2061708,6
20617562,12
20618195,7
20618597,6
20618919,5
20621467,6
20621766,5
20625163,5
20625574,5
20626991,6
20630536,5
20632753,2
20633437,5
20634747,6
20638684,7
20641984,2
20644240,4
20644389,5
2064485,5
20645192,5
20647279,3
20650531,6
20651109,4
20652167,5
20652540,5
20654919,5
20656423,10
2065934,7
2066077,5
20662288,6
20662395,6
20662440,5
20665665,5
20668615,5
20669257,5
20669274,5
20669370,7
20670862,5
20671535,6
20673301,6
20675796,5
20676429,6
20682918,6
20683380,5
20683536,3
2068393,5
20688448,5
2068855,6
20689861,7
20690346,6
20694869,5
20708016,6
20709308,5
20711520,5
20711545,5
20712343,35
20712440,6
20712727,5
20713150,1
20713314,5
20714041,5
20714225,5
20716103,5
20716372,5
20716921,1
20720352,5
20722627,5
20723820,5
20727588,6
20733861,5
20734894,5
20735345,3
20736295,3
20737532,9
2073792,5
20738058,5
20738482,5
20738892,4
20742410,6
20743077,5
20744587,5
20744746,5
20745701,5
20745963,5
20747650,6
20749014,3
2074922,5
20750529,8
20752673,5
20752933,5
20755722,5
20759412,5
20762018,5
20763098,2
20764462,10
20764589,6
20764651,5
20765413,5
20766227,5
20766586,6
20766793,5
20775432,6
20775881,5
20776635,5
20777123,5
20779486,3
2077950,5
20785766,4
20789781,5
20789831,3
20790130,5
20794293,6
20794670,5
20796124,5
20796985,6
20797499,5
20797792,1
20798173,5
20799039,1
20801089,5
20801384,10
20802070,5
20805181,5
20806008,6
20806051,5
20808325,5
20814066,5
20818167,3
20818323,6
20818745,5
20820656,2
20821800,6
20822352,5
20823114,6
20823224,3
20827348,6
20827522,6
20829190,3
20831567,6
20831698,5
20832204,5
20833578,6
2083478,8
20840626,5
20842188,6
20842718,5
20847350,4
20847728,6
2085276,5
20854126,2
2085562,6
20855873,1
20856440,6
20862101,6
20862938,4
20863702,3
20863796,7
20866548,5
20867513,1
20867585,4
20867667,5
20870048,6
20870746,5
20872936,4
20874356,5
20876998,6
20877203,5
20879571,6
20879580,6
20880758,6
20881601,5
20881655,5
20884417,5
20884857,5
20886304,5
20887614,5
20889655,6
20896227,5
20898330,6
20899863,5
20902138,6
20902212,6
20903329,7
20904325,2
20905598,5
20905990,5
20907053,5
20907439,6
20908646,5
20908746,5
2090955,6
20910340,5
2091364,2
20914103,5
20916237,5
20918166,5
2091846,6
20920164,6
20923531,4
20924525,6
20925150,5
20926463,6
20929355,6
20929559,5
20929942,5
20931384,5
20932578,5
20932729,5
2093806,5
20943530,6
20947747,5
20948719,6
20952001,8
20954859,6
20961262,4
20962997,8
20967399,5
2096901,5
20972823,6
20975286,7
20975818,5
20975830,5
20976766,5
20977794,2
20977975,6
20979892,5
20982038,5
20984298,5
20985274,5
20985960,6
20986712,9
20987823,5
20990086,5
20991020,5
20991149,5
20992153,8
20993586,6
20993815,45
2099628,5
20998628,4
20999769,5
21002308,5
21002782,5
21003196,10
21005397,5
21009400,4
21010238,6
21011487,10
21011997,3
21017254,6
21019122,9
21019893,6
21023838,5
21024760,4
21026269,3
21026801,5
21028204,4
21028852,5
21028858,5
21033973,12
2103404,5
21035083,6
21035098,6
21042607,7
2104332,5
21043860,5
21048196,6
21048918,3
21050177,4
21053647,8
21054393,5
21056599,5
21056793,7
21060160,5
21060823,5
21060909,5
21063309,5
21063431,5
21066883,10
2106708,3
21068176,2
21069010,6
2106991,5
21070258,9
21073168,7
21074859,5
21075640,2
21075699,5
21076091,5
21076914,5
21077921,5
21078632,5
21080036,5
21080631,5
21081719,9
21083146,5
21085475,6
21086560,6
21086890,1
21087056,7
2108725,3
21087390,5
21087507,7
21088455,7
2109034,5
21090397,6
21095023,5
2109847,6
21098917,6
21099415,5
2110201,5
21103116,9
21103708,10
21104154,6
21104234,5
21106564,5
21112716,14
21112769,5
21116016,6
2111717,5
21118472,1
21119746,6
21122427,4
21122992,5
21123472,5
21125314,5
21128459,3
21132152,5
21133763,6
21134077,4
2113486,7
21136682,1
21139168,5
21139480,7
21140693,9
21141718,10
21143262,5
21144114,3
21146878,6
21148392,5
21148747,6
21149407,5
21150904,5
21150979,4
21151959,6
21156100,7
21157125,6
21157431,6
21158517,10
21160261,10
21161181,6
21162952,6
2116509,4
21168760,5
2117104,4
21173285,5
2117606,6
21176488,6
21176828,5
21181483,5
21182771,3
21184779,6
21186254,6
21188681,5
21189377,5
21191428,5
21195186,6
21196991,6
21199795,5
21204261,5
2120697,5
2121201,5
21213783,5
21217570,5
21218280,5
21219265,5
21223060,5
21225384,4
2122699,5
21227999,5
21228323,6
21228482,6
21229598,5
21240723,6
21241059,2
21241365,5
21241430,4
21242318,5
21242420,5
21242454,5
21243469,10
21246147,5
21246562,5
21247352,5
21248338,5
21252862,5
21253260,5
2125464,1
21256311,1
21257236,6
21257544,3
21258941,5
2125977,7
21260651,5
21261110,7
21261276,6
21262740,5
21263047,5
21267489,6
21268218,6
21268941,5
21272302,5
21274820,5
21278942,3
21279283,8
21279714,7
21281283,9
21282125,9
21289138,6
21289254,5
21289691,5
21295143,6
21295696,6
21296317,4
21297250,7
21297414,6
21298208,18
21299140,6
21302290,6
21304942,4
21305385,1
21308572,6
21311529,10
21312849,5
21322228,5
21322576,5
21323804,4
21325402,4
21328156,5
21328741,5
21328948,6
21329886,5
21330494,4
21331711,5
21332278,6
2133365,6
21337889,5
21341713,6
21342443,4
21343045,5
21344776,6
21345834,6
21346847,7
21347714,5
21351032,4
21351120,5
21351732,6
21352530,2
21352997,2
21357591,5
21358010,7
21359477,5
21360663,5
21360923,6
21364248,5
213675,6
21369953,5
21370970,7
21373198,5
21378420,6
2137993,5
2138008,6
21382905,10
21385971,6
21386032,5
21386158,5
2138654,6
2138671,7
21387181,3
21387994,5
21389036,7
21389410,5
21389517,9
2139190,7
21398655,6
21399381,8
21400182,7
21400714,5
21401611,5
21403592,5
21405226,6
21406837,5
21408817,6
21408956,5
21410563,6
21412582,5
2141301,6
21413301,5
21413370,5
21419760,6
2141999,5
21421094,7
2142593,6
21427598,6
21432460,2
21432470,7
2143303,11
21433306,5
214338,6
21434198,4
21434971,6
21435116,5
21437014,5
21438329,6
21439147,6
2144073,5
21441565,6
21442913,2
21445182,6
21446455,5
21446473,5
21448695,6
2145078,4
2145158,5
21463564,6
21464042,5
21464654,8
21465268,5
21467787,6
21467947,6
2146868,5
21473895,5
21474228,5
21474539,7
2147481,5
21476713,6
21478199,5
21479259,7
21485417,6
2148574,4
2148771,5
21487947,6
21490597,1
21493987,8
21494908,5
21498391,7
21498581,5
21499442,5
21501964,6
21502804,6
21507208,6
21508699,5
21509474,6
21511842,5
21513710,6
2151439,6
21514888,3
21516356,6
2151699,6
21517235,6
215175,5
2151773,5
21517977,3
21518913,7
21521491,6
21521826,10
21524266,5
21526446,4
2152731,2
21528527,6
21528994,6
21530552,3
21531857,6
21532541,4
21533187,5
21535905,6
21536484,5
21536741,6
21539921,5
21541241,3
21543040,1
21543786,5
21547179,5
21548528,5
21549315,5
2155174,5
21554720,6
21555179,2
21556362,5
2155854,6
21562896,5
21562952,10
21564494,9
21564890,5
21567314,5
21568095,7
21568449,10
21568540,2
21569961,7
215723,5
21574158,5
21577238,5
21577277,6
21582812,6
21583014,6
21583561,5
21583787,5
21584083,4
21584446,5
21585011,6
21587262,6
21589984,5
2159077,5
21590977,5
21592652,5
21596212,7
21596217,3
21597190,6
21597775,10
21598409,6
21600610,5
21600937,5
21602186,10
21603149,8
21604182,5
21605072,5
21605379,5
21607176,5
2160820,6
2160835,5
21612129,1
2161252,6
21612532,5
21617044,10
21617220,10
21618967,6
21620681,10
21620885,5
21622480,5
2162251,6
21623970,5
21625939,1
21626562,2
21628701,5
21629227,8
21631186,5
21632909,4
2163322,8
21633592,6
21635264,6
2163559,8
21636338,5
21637521,6
21637908,6
216392,3
21640519,5
21641300,6
21642538,5
21642839,6
21645142,5
21648259,7
21649085,6
21649820,5
21650477,6
21653401,8
21656816,4
21658179,5
21660320,6
21661357,6
2166141,10
21665509,9
21667112,7
21667322,5
21668332,7
2166969,5
21671745,5
21674711,5
21675962,6
21676227,5
21677084,18
21678151,8
21678916,6
21681483,5
21681653,2
21682488,5
21683502,5
21683820,5
21686445,5
21687181,8
21687500,6
21689988,6
2169067,2
21691238,2
21695479,3
21698182,7
21705234,5
21705533,6
21706374,5
21707258,5
21710654,6
21712742,5
21714178,5
21715361,7
21718680,5
21720230,4
21721818,5
21721849,5
21722439,5
21722999,5
21724412,6
21724734,10
21725570,5
21732179,5
21733931,5
21737769,5
21739366,6
21740470,5
21744362,5
21746934,5
21751061,6
21754366,6
21756254,5
2175767,5
21759176,1
21761731,5
2176391,5
21765279,10
21766344,4
21770385,5
21770561,5
21772022,8
21775442,5
21776079,5
217768,5
21780660,5
21781969,6
21787243,4
21787996,6
21789562,6
21789872,6
21794095,4
21795908,5
21796642,5
21797758,6
21799251,4
218001,1
21800307,5
21802512,5
21802627,5
21802873,5
21804820,5
21806498,5
2180653,5
21809042,5
21810084,6
21814108,5
21814588,5
21814863,5
21817099,5
21817478,7
21818154,3
2181830,10
21819578,5
2182383,6
21824053,6
21826382,6
21827997,10
21828928,10
21832051,5
21832381,5
21834307,5
2184224,5
21842829,5
21845234,6
21846711,5
21849973,5
21850036,7
21850724,6
21851072,5
2185163,26
21856685,5
21859290,5
21860066,6
21862494,5
21862624,4
21863471,5
21863693,5
21864128,1
21867892,5
21869228,5
21870226,5
21870840,5
21872220,10
21873708,4
21873961,5
2187684,7
21878307,6
21878612,5
21881598,5
21883813,5
21884499,5
21886216,5
21886638,6
21887036,5
21889345,5
21890106,10
21891099,4
21894616,5
21898078,5
2189928,5
21899661,7
219006,7
21903425,4
21904042,5
21906524,4
21906748,10
21909016,5
21911123,5
21911150,5
21914461,5
21915748,4
21917343,6
21920119,6
21921294,6
21924923,7
2192532,6
2192605,5
21931106,5
21932998,6
21933025,5
21933429,5
21935075,5
21935246,5
21936109,5
21937219,6
21942834,5
21944351,5
21949695,5
21950085,5
21950622,5
21950700,5
2195187,5
21951895,5
21955597,5
21955615,6
21958219,4
21958897,4
21962845,15
21966910,5
21970022,6
21970406,1
21973778,4
21974746,5
21975182,5
21976438,3
21976661,6
2197687,2
21978563,10
21980122,5
21983756,4
21985064,6
21986112,4
21986401,5
21987105,7
2198875,5
2198927,6
21989392,5
21991107,5
21994345,5
21994503,5
2199758,5
21997717,3
21999738,5
22001986,7
22002140,10
22002405,3
22004856,5
22005086,5
22005662,5
22007425,5
22009090,5
22010653,2
22012176,7
22012298,2
22013888,6
22014818,2
22015438,8
22015966,11
2201665,10
22016703,5
22019968,5
22023188,2
22027653,18
22031868,5
22035849,5
22036417,6
2203774,5
2203989,5
22041423,5
22043296,5
22045259,6
22049903,6
2205001,5
22050359,20
22050818,10
22050979,5
2205126,5
22051609,5
22052213,5
22052703,5
22056385,6
2205850,2
2205877,7
22059078,5
22059560,5
22061580,6
22063154,5
22063161,8
22063308,5
22065907,5
22068024,6
22070324,10
22073009,5
22075550,5
22077430,6
22077668,4
22081077,5
22081386,6
22082511,5
2208262,5
22087551,5
22088139,7
22088768,5
22089041,5
22092284,5
22093782,4
22094120,5
22095194,4
22098246,5
22098460,6
22099879,1
22101655,5
22102139,6
22103318,4
22106052,5
22106333,5
22106377,5
22108214,4
22108945,6
22109335,7
22110416,5
22111712,7
22115255,5
22115712,5
22116363,5
22118388,5
22119273,5
22120769,5
22123371,6
22125186,5
22125403,5
22127286,2
22129376,6
2213459,3
22135272,7
22135288,5
22138010,5
22138057,5
22138441,5
22139830,6
22141311,7
22145236,5
221461,11
22147012,5
22147846,2
22148792,10
22149754,5
22152615,6
22154339,5
22160094,6
22164951,5
22165611,3
22168519,12
22169100,5
22172154,5
22177584,5
22180554,3
22182922,5
22183660,1
2218430,9
22185823,4
2218627,5
22187006,5
22188244,5
22188605,5
22192469,3
22192637,2
22193027,6
22195522,6
2219722,5
2219732,5
22201,5
22201441,5
22201494,1
2220198,2
22202888,5
22203786,5
22210463,1
22211035,5
22211039,5
22214971,7
22216389,5
22217265,5
22217385,6
22218583,5
22219309,5
22220124,2
2222019,6
22220873,4
22221668,6
22222372,23
22223060,5
22223078,5
22227955,6
22228122,5
22231593,4
22233211,4
2223447,6
22236417,12
2223762,4
2223840,6
22239600,5
22239836,7
22240695,5
22241560,5
22241879,5
22243347,6
22245074,2
22246181,5
22249520,6
22249995,7
22254498,5
22260441,7
22262697,9
22267627,5
22268073,5
22269501,5
22270011,5
22270446,6
22270934,4
22271287,2
22272414,5
22275359,4
22276233,5
22276601,5
22276816,5
22277277,5
2228154,4
22282356,5
22283822,5
22284140,10
22286645,5
22290624,5
22293777,5
22297868,4
22299896,6
22300355,4
22301756,11
22303034,6
22304418,6
22305116,2
22305858,5
22308045,5
22309640,5
22309733,2
22311272,5
22312784,5
22314161,5
2231550,6
22318070,10
22318119,5
22318696,2
22320943,10
22321880,6
22321947,5
22321964,11
22324605,1
22327330,5
22328811,4
22329928,4
22337990,5
22339478,6
22340052,5
22340496,6
22344321,5
22344765,5
22345908,9
22346828,8
22347193,6
22347705,6
22349180,7
22349939,12
22351654,5
22352264,5
22352603,6
22353173,5
22353728,5
22354146,5
2235479,5
22355234,5
22358553,1
22359527,7
22365507,8
22369347,5
2236940,3
22369584,5
22373636,4
22374410,5
22374997,5
22377665,5
22377915,4
22379154,5
22379631,6
22381071,5
22381085,6
22381102,6
22386996,6
22389214,6
22389789,2
22389835,3
22389934,5
22391587,5
22392677,6
22392798,4
22393558,6
22394385,5
22395756,6
22397215,5
22397301,6
22397338,5
2240034,5
22401170,6
22403882,7
22404341,1
22405895,3
22406485,5
22408086,5
22408144,5
22409422,7
22412988,6
22413791,6
22414009,5
22414478,5
22416472,5
22416529,5
2241739,5
22418196,5
22418243,6
22420440,5
22421787,5
22422272,6
22422855,7
22423071,5
22423256,5
22424141,6
22424899,1
22425925,6
2243092,2
22434634,5
22435545,5
22436108,5
22437261,6
22437806,8
22438248,5
22440775,5
2244184,5
2244419,6
2244618,9
22447409,5
22448607,3
22451079,5
22451835,5
22452239,5
22452904,5
22456782,5
22456895,5
2245791,5
2246035,5
22462992,7
22463529,6
22463589,3
22467606,4
22468149,5
2246883,5
22469581,7
22470790,4
22473090,6
22474506,2
22474806,5
22475536,7
22476208,5
22481253,5
22482234,5
22483647,5
22484362,5
22485301,10
22485691,5
22486264,5
22486743,9
22486985,4
22488396,5
22494825,5
22497614,8
22498570,6
22498943,5
22499208,6
22500219,1
22501238,6
22502609,5
22502618,4
22502628,5
22508693,5
22514590,5
22520039,6
22520207,6
22520307,6
22522884,5
22530630,2
22531851,5
22532043,6
22532355,7
22532580,5
22535480,6
22537937,5
22543859,6
22543862,6
22544026,5
22545186,5
22547689,6
22549674,6
22551445,6
22551653,6
22552161,6
22554404,6
22554740,5
22557508,5
22559526,1
22561496,5
22565197,5
22565905,5
22566142,10
22567184,10
22567479,6
22567537,5
2256800,5
22569436,5
22572046,4
22576253,5
22576718,5
22576740,3
22579288,5
22579462,9
22580007,6
22582060,5
22584049,6
22587136,12
2258732,5
22587603,5
22591299,5
2259132,9
22592407,6
22592910,6
22593188,5
22593623,6
22594609,10
22595010,5
22597877,7
22599082,6
2260034,5
226019,6
22604799,2
22605703,4
22607380,5
22607961,5
22610991,21
22612596,10
22616573,5
22619152,6
22620697,5
22622354,1
22622751,6
22623574,5
22626477,5
22628159,5
22628658,5
22628688,5
22629487,5
22630104,6
2263012,5
22630964,6
22636508,5
2263659,5
22637374,5
22638244,6
2264297,6
22644459,6
22645079,4
22646168,4
22647073,5
22647961,6
22647964,1
22653047,5
22654121,6
22654207,6
22654487,10
22664097,5
22664743,5
2266480,4
22666399,6
22667435,3
22667457,8
22670169,3
22673170,10
22675550,6
22676935,6
22677473,5
22680597,5
22681662,5
22681821,5
22682132,7
22682212,6
2268285,5
22684571,5
22685203,9
22691260,5
22691835,5
22702304,5
22702929,5
22704635,5
22704839,4
22706975,6
22707754,5
22708680,1
22712826,10
22713641,6
22714030,6
22715026,4
22716071,5
22718493,6
22720414,6
22722128,5
22722422,5
22722674,5
22723882,5
22724112,5
22724478,5
22724817,7
22725332,4
22725569,5
22727017,5
22727508,5
22729905,5
2272999,5
22736027,5
22736950,6
22737005,6
22738426,5
22738932,1
22740222,6
22740282,7
22740387,6
22742670,2
22747608,5
22748413,6
22751385,5
22753033,6
22753802,5
22759725,5
22759749,6
2276268,6
2276613,5
22766768,5
22767160,6
22767793,7
22768207,5
22770205,25
2277084,5
22770954,6
22771795,5
22773330,3
22773800,9
22775441,5
22776742,6
22778018,3
2278075,4
22782898,5
22783595,5
22784378,6
22786506,6
22787234,6
22789321,3
22791556,7
22792281,6
22794360,10
22795692,5
22796908,5
22802292,5
22806508,6
22806546,5
22807403,5
22810867,5
22811732,10
22812651,5
22817433,2
22821613,5
22822205,6
22824247,6
22826805,5
22827209,5
22827883,5
22828397,5
22829888,5
22831131,5
22831322,5
22832067,5
22835277,1
22835673,5
22835676,7
22837089,10
22838499,6
22839846,5
22840367,10
22842538,10
22843497,5
22847654,5
22848852,7
22849090,10
22852169,5
22854776,5
22856302,6
22858671,4
22861149,5
22862806,5
22863340,5
22864473,5
22865067,5
2286568,8
22870912,2
22871108,6
22872644,5
22874702,5
22876400,10
22876681,5
22877151,6
22877633,5
22880215,5
22881044,7
22882390,5
22882719,6
22885439,9
22887185,4
22888209,6
2288846,5
22890155,6
22891464,5
22895249,6
22895815,5
22895940,5
22896453,5
22896708,6
22899864,5
22904748,5
22905364,5
22906763,5
2290805,5
22908134,1
22909738,4
22910179,5
22911509,6
22914258,5
22914438,7
22915831,6
22917201,5
22918655,5
22920592,5
22920880,5
22921715,5
2292226,6
22922882,5
22924382,5
22927339,5
22928519,5
2293020,5
22930380,6
22931720,5
22933041,6
2293356,5
2293926,5
2294095,5
22943843,3
2294429,6
22948283,6
22951523,5
22956058,5
2295727,5
22958752,6
22961642,5
2296165,4
22962082,5
22963990,5
2296571,10
22968160,6
22968452,5
22969063,6
22970262,6
22972784,5
22973102,8
22973314,6
22975281,6
22975996,5
22979541,6
22983287,2
22984628,5
22985414,5
22986131,5
22986800,6
22988666,4
22992499,4
22992826,1
22993141,10
2299515,5
22999455,5
23001360,6
23001749,5
23003813,7
23007596,5
23008825,5
23009857,5
2301247,6
23013094,6
23018515,5
23020874,1
23022104,6
23022191,5
23023237,5
23023769,5
23025941,5
2302768,7
23028490,6
23034144,5
23034503,6
23034995,5
23035288,5
23039458,10
23041450,6
23042331,3
23042355,6
23042749,6
23044167,4
23045991,3
23046606,6
2304873,2
23051209,5
23053567,5
23055453,6
23057569,5
23058222,6
23058564,5
23059698,5
23062456,8
23062770,6
23066121,7
23066261,2
23068117,5
23070930,5
23072352,5
23074414,6
23074775,6
23075443,5
230755,5
23078298,5
23082313,6
2308295,4
2308423,5
23085814,10
23086442,7
23088579,7
23089807,5
23093256,6
23093644,5
23095899,4
23099279,5
23099574,4
23101499,5
23104336,6
23104351,6
23104382,5
2310641,5
2311350,5
23113843,6
23114635,5
23120322,5
2312385,6
23128557,1
23129808,8
23129988,5
23131939,1
23132512,4
23137237,7
23138026,7
23139213,11
23140470,6
23140577,14
23146840,4
23147413,5
23147502,6
23148883,5
23151939,9
23152594,6
23152709,12
23154128,5
231561,5
23156118,7
23156709,6
23156935,7
23157113,5
23158270,5
23158988,5
23160031,5
2316059,7
23160900,4
23161363,5
23161990,6
23164254,5
23165541,5
2316644,7
23166893,5
23167786,6
23171398,6
2317161,5
23172872,5
23176049,5
23176157,6
23176494,4
23176802,1
23177838,6
23177986,4
23178542,2
23181138,5
23182602,6
23183268,6
23187696,5
231913,5
23196351,7
23198134,5
23198458,8
23198949,5
23199713,5
23204429,10
23204561,6
23204910,1
23208024,4
23208686,5
23209769,1
23210941,5
23212448,6
23212580,2
23213207,5
23215695,5
23217638,5
23225373,11
23225446,7
23226038,5
23229041,2
23230238,5
23233127,10
23233702,10
2323379,5
23233981,5
23240358,5
2324169,5
23248463,5
23250530,5
23251083,5
23253115,5
23255739,5
23255762,6
23255784,5
23256325,10
23256370,5
232565,5
23256598,3
23260136,6
23263800,3
23266880,5
23267095,6
23267947,6
23271345,5
23276776,5
23277284,5
23278468,5
232794,6
23281089,5
23284628,6
23286462,6
23287949,10
23289981,5
2329256,5
23292975,5
23293847,5
23293852,9
23294146,5
23295560,6
2329724,5
23298250,6
23298828,6
23299985,5
23300571,6
2330117,9
23301544,4
23302151,5
23305849,5
23305857,4
23307147,5
23307375,4
23307673,5
23308018,6
23308320,8
23308912,5
23309418,10
23312072,7
23312471,5
23313107,5
23314163,5
23316360,5
23317767,5
23317844,2
2331793,5
23318521,6
23322311,3
23324677,6
23327965,7
2332876,4
23328895,5
23330493,5
23332757,7
23335820,6
23336799,5
23337897,4
23338453,5
2333961,5
2334045,5
23341308,5
23342311,6
2334605,6
2334698,5
23347946,5
23347984,5
23348206,5
2334933,5
23354378,6
23354917,5
23355424,5
23357728,7
23358790,3
23360321,9
23362029,5
23364716,5
23364835,5
23366604,5
23369894,7
23374678,5
23375508,5
23375526,6
23375604,5
23375808,5
23378015,6
23380255,10
23381727,6
23382451,4
23382878,6
23388341,5
2338960,6
23392582,6
23394493,1
23395880,5
23397405,6
23399536,2
23400614,4
23403115,4
23403671,5
23406012,10
23406109,5
23407614,6
23407843,6
23408737,16
23409203,5
23411471,5
2341160,1
23413113,10
23413375,1
23414033,5
23415496,5
23415524,1
23415990,7
23416888,5
23417410,5
23418458,6
23421682,5
23422334,2
23424088,10
23426333,5
23426570,5
23428755,6
23429227,5
23430885,5
23435435,6
23443168,6
23443930,6
2344425,133
23444268,6
23446534,5
23448902,4
23451568,5
23452194,6
23453523,2
23456643,2
23459641,5
23460739,5
23462955,5
23465064,8
23465260,6
23465838,5
23468241,5
23468895,5
23470286,4
23470687,5
23472583,5
23472702,5
23476930,5
23478010,6
23478344,5
23480297,7
23480536,3
23480691,2
23482288,6
23482777,5
23486498,5
23488630,5
23490558,5
23492645,6
23495192,5
2349854,6
23500324,5
23501791,6
23501990,6
23504067,5
23505588,4
23505682,2
23506425,3
23507034,6
235107,5
2351120,6
23514505,6
23515299,1
23515528,5
23517579,5
23519287,5
23520710,2
23521907,6
23524343,6
23527514,5
23527757,5
23529824,5
23530872,5
23531365,6
23531605,6
23544440,5
23545787,8
23546644,5
23547947,6
23550585,5
23551015,7
23553455,5
2355699,5
23558866,5
23561182,5
23567058,3
23567362,5
23569296,4
23572289,5
23572570,6
23572729,6
23573725,5
23574272,6
23578650,2
23579279,5
23581192,5
23582202,6
2358290,10
23585611,6
2358563,5
23589511,6
2358965,5
23589972,6
23591717,11
23592215,5
23593902,5
23597035,5
23598073,5
23599863,5
23601582,5
23602095,3
23603026,5
23603217,5
23605628,5
23606337,10
23609383,2
2361227,5
23614554,6
23616439,2
23617956,10
23619398,6
23624972,6
23625293,5
23626350,5
23626489,5
23628169,7
23628784,6
236288,5
23629054,6
23629794,6
23630739,7
23636551,5
23636599,2
2363675,5
23636774,5
2363805,5
23642819,6
23643929,1
23644270,5
23646243,5
23646337,5
23646527,5
23646552,6
23646956,5
23648463,6
23649201,5
23649672,5
23650449,4
23650614,5
23650771,6
23654297,2
23660732,7
2366414,10
23664416,6
23665141,5
23670226,6
23676534,5
23678106,7
2368822,5
23688332,5
23688978,6
23689121,10
2369033,6
23691434,6
23691689,4
23692958,5
23694970,5
23695194,5
2369586,5
23696200,10
23697371,1
23697823,5
23698391,10
23698846,2
2369894,5
23699105,5
23704732,6
23705069,7
23706287,6
2370689,6
23707690,6
23709330,5
23709986,6
23712604,5
23714005,5
2371982,6
23719966,3
23722738,5
23726323,5
23726980,5
23729885,9
23730285,5
23730404,5
2373535,6
23735389,5
23736368,2
23736415,4
23737116,7
237396,4
23740599,5
23740707,6
23743309,6
23745311,6
23746067,5
23751957,5
23753539,8
23753645,6
23754842,2
23755356,5
23757552,6
23757695,4
23760496,6
23763570,5
23764205,6
23765693,5
23766118,6
23766813,5
23767945,5
2376838,5
23769052,6
23769096,10
23769861,6
23770713,5
23771011,5
23774257,5
23775600,5
23776451,9
23777597,5
23780313,8
23780648,9
23781382,5
23782333,5
23785316,5
23785765,5
23785793,9
23787658,6
23788286,5
23789096,5
23790892,5
2379181,5
23794471,5
23795097,7
23795905,5
23795983,5
2379672,6
23798507,5
23799618,3
23801684,5
23802078,5
23804819,4
23806228,6
23806743,4
23807781,5
23810388,5
23812072,5
23812334,10
23812931,6
23816377,5
23817195,6
23818313,7
23820130,5
23821508,8
23822695,4
23824670,5
23825363,5
23827047,2
23827979,5
23830356,6
23832625,5
23833037,5
23833094,2
23833748,2
23835899,5
23836164,3
23838900,6
2383906,6
23839273,7
23840907,5
23842389,6
23844175,6
23844482,6
2384606,5
23849252,5
23851739,7
23851828,5
23853331,6
23854068,6
23855824,9
23857995,5
23858653,8
23859369,6
23862098,3
2386274,5
23863955,5
23864084,5
23864299,1
23869965,5
23876849,5
23879361,6
23879592,6
23881081,6
23881669,4
23882447,8
23882468,5
23883281,6
23883362,6
23884579,5
2388494,5
23886050,5
23887800,6
2389072,5
23891877,5
23892446,5
23893072,9
23893562,6
23894406,4
23895500,5
23895728,3
23897185,6
23897595,5
23903656,5
23906182,5
23907339,5
23908349,6
23909991,5
23914215,5
23917811,6
23919875,5
23921249,8
23921858,7
23922297,5
23922789,6
2392323,8
23923959,6
2392861,4
23929730,5
23935409,5
23935743,5
2393707,6
23937307,6
23938822,5
23939092,6
23939671,5
23939722,5
2394012,6
23941419,5
23944211,8
23947671,6
23950764,1
23951628,10
2395396,6
23954119,5
23954478,2
23955936,5
2395690,1
2395849,6
23960089,5
23965633,8
23968239,7
23968961,5
23969515,5
23972873,5
23975170,5
23975396,6
23976336,5
2397699,6
23977596,6
23980133,5
23981607,1
23984081,6
23987481,5
23987647,5
23988186,6
23989093,5
23990023,6
23990382,6
23990527,6
23991864,7
23994609,5
23997679,5
239980,5
23998493,10
24001173,6
24002443,5
24002632,8
24003634,6
24009908,3
24011786,1
24016899,6
24017472,5
24019986,8
24021053,6
24028534,5
2402857,5
24030921,5
24032423,5
24034264,5
24034280,5
24034364,4
24036592,5
24037981,5
24038455,5
24039207,5
24039728,6
24039942,5
24040057,22
24042154,10
24043823,7
2404506,5
24045701,1
2404805,6
24049340,7
24050997,5
24052562,5
24054076,6
24055846,4
24056570,6
24056821,5
24056838,7
24057123,5
24057143,5
24058360,7
24058702,6
24059335,3
24060251,5
24065198,6
24068817,5
24070994,5
24078649,5
24079006,5
24080114,6
2408539,5
24089248,5
24091178,10
2409552,6
24095557,6
24097179,6
24100808,5
24103736,5
24104408,7
2410447,7
24107322,5
24107385,6
24109214,5
2411005,6
24110774,6
24113350,5
24117544,6
24117604,5
24120970,7
2412257,5
24123814,5
24124389,8
24124734,1
24125951,5
24125999,7
24128571,5
24129057,6
2413051,6
24132356,6
24134730,5
24136170,3
24136493,5
2413749,6
241378,6
24138495,7
24138683,4
24140333,6
24145945,9
2414635,5
24147153,5
24147556,6
24147898,5
2415016,5
24154658,2
24155729,6
24157318,3
24159839,6
24161463,6
24163921,6
24167343,10
24168633,4
2417005,5
2417305,20
24173244,6
24173892,6
24174445,1
24176132,7
24181381,6
24188665,2
24189291,6
24190880,5
